student_id,gender,school_type,study_environment,study_hours_per_week,attendance_percentage,previous_score,sleep_hours,assignments_completed,mock_tests_attempted,participation_score,parental_support_level,internet_access,stress_level,screen_time_hours,commute_time_mins,extracurricular_hours,tuition_support,final_score,performance_level
113,Female,Private,Average,4.38,85.42,97.43,7.52,18.0,,7.8,4.0,0.0,0.51,3.13,41.71,0.0,0.0,100.0,High
699,Female,Government,Quiet,3.58,85.9,95.47,7.35,0.0,5.0,4.89,2.0,0.0,5.99,2.78,3.19,2.21,0.0,77.99,High
1916,Female,,Average,1.53,60.12,46.32,6.89,10.0,7.0,8.38,3.0,1.0,3.02,4.64,56.8,4.92,0.0,77.83,High
952,Male,Semi-Private,Average,1.09,84.35,59.61,7.21,16.0,4.0,5.8,3.0,1.0,8.22,3.74,17.59,2.13,0.0,72.78,Medium
1649,Male,Government,Noisy,,,61.96,5.49,14.0,1.0,10.0,2.0,1.0,4.68,2.16,21.42,6.0,1.0,80.31,High
1637,Male,Government,Average,3.93,85.81,66.01,6.15,2.0,9.0,6.48,3.0,0.0,9.68,4.47,24.95,4.97,0.0,61.88,Medium
1886,Female,Semi-Private,Noisy,1.68,85.77,60.83,5.93,17.0,3.0,4.46,1.0,1.0,1.42,4.56,30.46,8.8,1.0,74.02,Medium
1411,Male,Private,Average,1.7,81.93,55.08,6.89,5.0,7.0,4.9,2.0,0.0,8.5,5.86,2.53,5.66,1.0,50.28,Medium
1410,Male,Semi-Private,Quiet,6.72,87.8,85.6,7.24,11.0,8.0,9.96,4.0,0.0,3.18,5.2,36.34,7.16,0.0,97.07,High
1534,Female,Government,Noisy,2.17,66.11,62.69,7.01,20.0,,6.06,1.0,0.0,7.62,2.87,15.21,1.33,1.0,82.47,High
1292,Male,Semi-Private,Quiet,3.54,63.68,51.08,4.94,12.0,9.0,9.93,2.0,1.0,8.88,3.55,0.0,4.92,1.0,65.78,Medium
1809,Female,Government,Average,11.42,81.58,72.11,7.08,13.0,1.0,4.61,1.0,1.0,4.53,4.48,15.07,0.48,0.0,80.15,High
442,Male,Semi-Private,Average,4.07,73.0,71.74,6.44,2.0,10.0,1.56,1.0,0.0,4.66,,45.92,6.75,1.0,66.73,Medium
1521,Female,Private,Noisy,5.56,90.62,72.14,7.66,10.0,8.0,5.61,2.0,0.0,,8.12,58.83,5.62,1.0,78.71,High
1137,Other,Semi-Private,,17.71,59.33,77.95,6.04,12.0,5.0,3.61,2.0,0.0,4.91,1.0,67.35,6.9,0.0,81.93,High
1716,Male,Government,Noisy,10.25,92.42,64.6,7.99,1.0,10.0,2.67,4.0,0.0,5.49,5.07,2.92,4.5,,75.29,High
1257,Male,Government,Quiet,0.91,70.66,62.05,6.95,4.0,10.0,5.41,5.0,0.0,6.22,2.96,9.3,4.48,0.0,75.74,High
1864,Male,Government,Noisy,2.49,96.24,59.04,7.08,3.0,2.0,2.9,0.0,,5.37,4.42,54.87,4.25,0.0,55.58,Medium
1632,Male,Semi-Private,Quiet,8.25,84.93,81.52,7.14,14.0,9.0,3.45,3.0,1.0,1.49,3.08,29.19,3.13,1.0,93.2,High
1696,Male,Private,Average,4.51,84.34,92.27,5.07,8.0,1.0,2.05,5.0,1.0,9.29,1.77,31.39,3.72,0.0,74.42,Medium
1398,Female,Private,Quiet,7.2,83.19,63.04,,11.0,2.0,4.12,3.0,0.0,7.38,5.22,38.75,2.03,0.0,53.9,Medium
664,Male,Private,Noisy,7.76,73.08,77.36,6.51,9.0,5.0,5.97,1.0,0.0,1.53,0.0,6.6,3.42,1.0,93.34,High
1836,Male,Government,Average,2.16,62.21,67.27,7.13,18.0,6.0,2.42,3.0,0.0,6.51,3.33,6.97,2.37,0.0,70.96,Medium
1258,Female,Government,Noisy,6.31,72.81,91.1,5.86,14.0,0.0,,2.0,1.0,4.34,5.25,33.52,6.39,0.0,82.1,High
1774,Male,Private,Quiet,,95.41,47.35,4.93,4.0,9.0,3.11,5.0,0.0,5.41,4.23,22.55,2.23,1.0,73.23,Medium
1701,Female,Government,Average,8.21,56.11,63.61,6.08,8.0,1.0,4.22,0.0,0.0,9.16,4.96,57.94,0.0,1.0,55.26,Medium
318,Male,Semi-Private,Quiet,1.71,54.94,64.48,7.32,12.0,0.0,7.51,1.0,1.0,8.1,3.6,,2.66,0.0,58.53,Medium
649,Male,Government,Noisy,7.21,70.73,76.22,5.51,,8.0,1.53,4.0,0.0,7.54,5.32,6.42,2.69,1.0,73.35,Medium
1435,Female,Government,Average,2.42,70.3,69.8,5.42,15.0,0.0,8.71,4.0,0.0,7.75,7.12,64.85,6.22,1.0,77.66,High
1480,Male,Private,Average,1.28,87.11,56.4,8.22,2.0,2.0,8.75,1.0,1.0,6.35,2.4,33.45,3.78,1.0,65.78,Medium
710,Male,Private,Average,4.19,81.43,52.94,7.61,10.0,,0.7,3.0,1.0,1.49,4.62,10.27,4.15,1.0,78.58,High
1383,Female,Government,Average,2.9,75.58,60.94,6.35,12.0,1.0,0.98,4.0,0.0,4.33,1.07,33.7,2.83,1.0,67.28,Medium
1283,Female,Private,Quiet,6.28,87.9,68.28,5.88,12.0,9.0,3.26,1.0,0.0,5.42,2.32,0.0,1.83,1.0,80.9,High
973,Female,,Average,2.47,,57.21,7.11,20.0,7.0,2.36,3.0,0.0,3.1,5.02,7.89,5.56,1.0,76.65,High
628,Male,Government,Noisy,5.08,82.85,64.77,5.28,1.0,6.0,1.19,1.0,0.0,2.06,5.64,39.01,8.0,0.0,57.6,Medium
633,Female,Semi-Private,Average,2.9,88.8,,7.21,8.0,10.0,7.9,1.0,0.0,9.35,3.23,2.02,3.32,1.0,60.85,Medium
1307,Female,Government,Quiet,3.5,91.55,93.45,7.08,2.0,6.0,9.59,,0.0,5.88,3.01,30.53,7.21,1.0,87.38,High
1401,Female,Private,Average,3.77,63.91,57.21,6.04,10.0,10.0,5.79,5.0,0.0,3.4,2.86,59.91,6.66,0.0,88.59,High
1409,Male,Semi-Private,Noisy,8.36,85.88,56.82,8.09,0.0,8.0,5.5,1.0,1.0,7.1,3.67,27.89,6.45,0.0,71.31,Medium
1249,Female,Government,Average,3.5,76.72,56.9,5.14,15.0,,2.01,5.0,1.0,6.1,2.11,13.31,7.23,1.0,82.69,High
1953,Male,Private,Average,4.77,79.52,,5.93,12.0,1.0,7.35,0.0,1.0,3.81,5.42,9.49,4.57,1.0,74.53,Medium
1255,Male,Semi-Private,,3.6,85.58,44.58,8.55,1.0,5.0,6.1,2.0,1.0,4.63,2.5,40.34,5.54,0.0,77.8,High
1497,Female,Semi-Private,Quiet,8.17,87.46,61.1,6.91,14.0,5.0,2.74,5.0,0.0,9.33,4.13,20.51,4.14,1.0,70.75,Medium
1372,Female,Private,Average,11.95,90.78,91.21,7.97,19.0,4.0,2.61,4.0,0.0,1.44,4.45,67.33,4.52,0.0,98.1,High
1530,Other,Government,Quiet,6.75,65.88,73.87,4.12,7.0,2.0,6.36,5.0,1.0,5.12,4.56,36.77,1.0,0.0,93.66,High
1664,Female,Semi-Private,Quiet,2.13,99.25,79.13,9.65,14.0,1.0,5.88,3.0,0.0,7.63,2.12,25.73,6.63,0.0,69.12,Medium
1355,Male,Private,Average,2.87,100.0,84.36,7.99,11.0,4.0,6.11,4.0,1.0,0.71,3.39,41.91,3.65,1.0,94.94,High
1926,Female,Government,Quiet,5.14,83.56,42.99,,14.0,9.0,7.92,0.0,0.0,1.0,2.93,3.56,2.25,0.0,73.57,Medium
1901,Female,Government,Average,7.25,88.35,59.94,5.31,7.0,8.0,5.53,,1.0,9.68,4.78,30.06,6.91,0.0,81.04,High
1644,Male,Government,Noisy,4.54,78.35,58.92,10.0,12.0,1.0,3.65,4.0,0.0,9.26,1.97,23.85,8.88,1.0,73.41,Medium
1849,Female,Private,Noisy,6.58,97.37,,6.01,0.0,5.0,4.03,1.0,0.0,2.32,3.29,20.86,2.35,1.0,62.78,Medium
796,Female,Private,Average,8.54,74.19,,5.75,16.0,4.0,9.41,3.0,1.0,1.42,3.73,25.37,4.36,0.0,100.0,High
646,Female,Government,Average,7.12,97.85,58.36,6.78,2.0,1.0,2.86,3.0,0.0,3.73,1.42,6.51,4.32,1.0,68.14,Medium
1013,Male,Private,,6.43,86.51,35.72,5.73,3.0,4.0,3.1,2.0,1.0,3.37,3.08,37.79,,1.0,60.28,Medium
1840,Male,Semi-Private,Noisy,2.18,100.0,67.11,5.68,8.0,4.0,3.21,,0.0,6.52,1.9,7.57,4.11,1.0,74.8,Medium
557,Male,,Noisy,3.34,88.07,80.67,7.66,14.0,7.0,0.65,0.0,1.0,6.87,3.48,5.4,4.65,1.0,73.09,Medium
682,Female,Government,Quiet,7.52,75.27,61.93,6.37,7.0,7.0,5.16,,0.0,3.82,3.77,27.22,7.78,0.0,71.42,Medium
578,Female,Government,Noisy,2.64,97.56,67.13,5.53,16.0,7.0,,3.0,1.0,6.57,5.88,54.37,4.66,1.0,74.97,High
1110,Male,Government,Average,9.02,87.63,74.32,4.96,20.0,8.0,9.07,0.0,1.0,7.3,3.64,27.25,6.43,,100.0,High
1267,Male,Government,Average,7.18,73.12,64.63,7.0,19.0,8.0,2.03,1.0,0.0,1.86,5.98,40.8,4.9,0.0,85.09,High
1723,Female,Semi-Private,Noisy,10.03,95.41,37.52,7.8,0.0,1.0,8.38,4.0,0.0,6.86,1.51,13.99,2.75,1.0,59.71,Medium
1184,Female,Government,Quiet,0.87,76.76,61.77,8.32,14.0,6.0,0.62,1.0,0.0,3.49,6.12,24.46,5.17,0.0,66.61,Medium
525,Female,Semi-Private,Noisy,2.69,100.0,58.13,8.49,2.0,10.0,6.54,1.0,0.0,6.45,1.47,5.19,7.24,1.0,79.25,High
1060,Male,Government,Average,4.9,100.0,67.37,5.27,11.0,8.0,5.9,3.0,1.0,5.47,4.23,48.32,0.87,0.0,79.6,High
541,Male,,Average,2.58,80.77,57.42,5.83,3.0,5.0,9.28,1.0,1.0,6.25,4.05,28.15,6.92,0.0,62.22,Medium
1195,Female,Private,Average,8.43,,56.19,6.74,6.0,9.0,0.55,5.0,1.0,8.09,8.47,38.0,1.49,0.0,72.52,Medium
1679,Male,Semi-Private,Average,,84.0,59.55,6.23,4.0,10.0,0.58,0.0,0.0,7.24,1.22,,8.47,1.0,76.44,High
749,Female,Private,Average,2.5,81.14,49.48,7.33,15.0,4.0,2.32,5.0,0.0,8.31,3.35,30.46,2.47,0.0,66.01,Medium
1852,Male,Government,Noisy,6.32,77.65,80.78,7.26,2.0,1.0,0.23,1.0,0.0,1.37,5.22,0.0,4.35,1.0,66.95,Medium
1431,Female,Government,Average,5.09,88.7,73.26,7.44,18.0,2.0,1.6,2.0,1.0,3.52,2.72,38.18,6.44,0.0,78.37,High
485,Male,Government,Average,4.0,83.1,39.09,8.02,7.0,9.0,9.11,3.0,0.0,,3.33,20.8,1.06,1.0,80.12,High
1758,Male,Government,Average,7.29,71.06,76.95,7.22,2.0,4.0,3.79,2.0,1.0,6.78,2.92,37.06,4.77,0.0,68.55,Medium
96,Female,Government,Quiet,3.06,80.94,46.22,5.32,20.0,1.0,5.31,2.0,1.0,3.13,2.47,61.11,4.93,1.0,72.44,Medium
1021,Male,Private,Quiet,2.8,87.03,75.79,5.57,16.0,9.0,9.04,1.0,0.0,5.61,4.65,35.36,4.75,0.0,85.01,High
564,Female,Semi-Private,Average,3.35,78.49,86.22,6.78,8.0,3.0,1.35,0.0,0.0,6.51,3.13,45.04,4.61,0.0,57.54,Medium
1265,Female,Private,Noisy,0.49,83.23,55.14,5.77,9.0,9.0,7.86,5.0,0.0,6.77,1.48,37.27,4.34,1.0,79.18,High
743,Male,Government,Noisy,4.67,77.91,68.45,6.78,1.0,4.0,7.58,3.0,0.0,6.38,6.21,5.52,3.79,0.0,65.89,Medium
864,Female,Private,Quiet,7.51,72.0,82.12,7.78,12.0,5.0,1.24,4.0,0.0,0.85,3.73,47.3,4.91,0.0,85.35,High
1599,Female,Government,Quiet,0.68,90.09,65.16,8.32,1.0,2.0,1.57,1.0,0.0,9.13,3.58,52.56,0.61,0.0,51.61,Medium
1715,Male,Government,Quiet,13.14,88.25,30.97,4.93,17.0,7.0,6.0,1.0,1.0,,4.47,23.45,8.09,1.0,73.4,Medium
1485,,Semi-Private,Quiet,16.3,77.11,82.41,6.5,16.0,0.0,6.21,3.0,1.0,4.62,4.22,11.38,0.71,1.0,86.96,High
892,Male,Private,Average,7.98,91.94,46.66,7.67,9.0,0.0,4.41,3.0,0.0,,3.63,0.0,0.72,0.0,58.71,Medium
1578,Male,Private,Average,1.05,83.22,50.52,8.08,6.0,10.0,6.11,5.0,0.0,5.32,3.32,54.78,6.87,0.0,81.4,High
1039,Female,Semi-Private,Average,4.52,73.88,66.72,5.16,10.0,,6.2,0.0,1.0,8.79,1.99,9.79,5.16,0.0,62.21,Medium
207,Male,Private,Average,0.33,84.45,65.43,6.53,1.0,6.0,2.16,3.0,1.0,2.14,4.64,19.5,2.98,0.0,69.89,Medium
393,Male,Government,,1.62,64.94,27.91,7.26,2.0,9.0,9.48,5.0,1.0,6.27,1.85,35.92,4.63,0.0,68.5,Medium
795,Male,Private,Noisy,1.66,91.1,72.1,7.84,4.0,9.0,3.05,1.0,0.0,9.83,0.94,24.21,6.1,0.0,80.64,High
871,Female,Government,Quiet,7.42,57.01,52.0,9.32,16.0,6.0,1.1,0.0,0.0,,4.3,51.57,,0.0,62.78,Medium
398,Male,Semi-Private,Quiet,4.24,65.31,50.99,7.14,5.0,9.0,7.02,4.0,1.0,5.11,3.93,20.2,1.64,1.0,79.58,High
767,Male,Government,Average,3.8,86.2,62.77,8.33,0.0,4.0,1.19,5.0,1.0,5.61,2.12,27.71,5.13,0.0,66.17,Medium
1842,Male,Semi-Private,Quiet,6.17,100.0,65.07,7.25,19.0,0.0,2.22,0.0,1.0,4.48,6.76,30.93,5.79,1.0,80.41,High
1242,Male,Government,Quiet,7.47,95.3,78.08,6.78,10.0,10.0,7.82,3.0,1.0,2.41,2.77,35.29,8.03,1.0,99.72,High
1029,Female,Private,,0.57,82.87,90.43,,17.0,8.0,0.11,5.0,1.0,0.1,6.01,22.18,3.68,1.0,90.79,High
1793,Female,Semi-Private,Average,2.21,83.75,70.31,6.07,6.0,10.0,1.23,0.0,0.0,8.65,5.54,60.42,4.58,1.0,55.07,Medium
643,Female,Government,Quiet,6.99,88.7,50.24,8.66,2.0,,3.13,0.0,1.0,4.52,3.76,32.51,9.08,0.0,68.73,Medium
1892,Female,Semi-Private,Quiet,5.44,100.0,84.73,9.19,16.0,0.0,8.52,1.0,1.0,7.22,4.01,43.83,5.75,1.0,75.23,High
613,Male,Semi-Private,Noisy,6.94,92.57,59.5,6.36,13.0,7.0,6.5,5.0,1.0,3.07,2.03,36.32,4.41,1.0,98.26,High
1763,Male,Private,Average,2.22,76.69,65.59,4.99,15.0,,7.31,2.0,0.0,5.58,3.04,44.12,4.02,0.0,77.73,High
961,Female,Private,Quiet,1.51,63.28,60.08,7.81,2.0,10.0,6.37,4.0,0.0,4.03,2.55,19.47,4.31,0.0,78.57,High
1571,Male,Government,Noisy,2.51,,71.81,6.95,1.0,6.0,8.07,1.0,0.0,0.2,6.2,60.01,7.46,0.0,80.38,High
726,Female,Government,Noisy,3.03,74.69,75.33,6.47,17.0,3.0,4.24,4.0,1.0,3.18,5.66,6.89,3.85,0.0,84.94,High
684,Female,,Quiet,5.35,71.41,56.27,7.1,19.0,4.0,8.44,3.0,1.0,1.83,4.78,57.93,7.6,0.0,95.08,High
99,Female,Semi-Private,Quiet,4.09,79.43,87.29,7.95,1.0,10.0,9.9,2.0,1.0,3.18,6.13,0.0,5.19,1.0,92.91,High
805,Male,Private,Quiet,,62.63,73.99,5.73,2.0,3.0,6.61,5.0,0.0,9.95,5.71,,3.54,0.0,58.46,Medium
1752,Male,Private,Average,,63.55,65.15,6.77,6.0,,2.92,5.0,,4.0,4.45,0.0,5.88,0.0,71.37,Medium
1598,Male,Government,Quiet,4.37,35.0,42.7,7.21,4.0,3.0,4.4,3.0,0.0,5.4,4.42,33.55,6.33,0.0,52.68,Medium
407,Male,Government,Quiet,9.32,76.93,81.51,7.82,14.0,3.0,1.41,5.0,0.0,1.12,2.67,72.45,2.76,,88.9,High
503,Male,Private,Quiet,3.93,100.0,85.29,7.32,7.0,6.0,6.03,2.0,0.0,4.25,3.29,15.36,4.15,1.0,84.05,High
1072,Female,Government,Average,2.73,100.0,48.06,7.5,5.0,4.0,8.67,4.0,1.0,6.3,4.29,0.0,1.94,0.0,72.18,Medium
1057,Male,Semi-Private,Average,4.41,70.29,57.6,6.37,3.0,0.0,7.78,2.0,1.0,9.79,1.17,36.99,4.42,1.0,63.29,Medium
930,Female,Private,Average,2.64,71.15,65.13,5.59,10.0,9.0,5.0,4.0,0.0,8.68,3.66,53.83,6.44,1.0,85.18,High
780,Male,Government,Noisy,0.94,81.21,62.15,7.54,5.0,6.0,7.79,,1.0,9.95,5.35,15.44,5.8,0.0,56.86,Medium
201,Male,Private,Noisy,2.33,95.95,68.15,7.5,18.0,5.0,2.88,0.0,1.0,6.94,5.18,5.91,7.46,0.0,80.12,High
135,Male,Government,Average,4.59,79.29,92.21,9.41,12.0,10.0,6.72,3.0,0.0,8.96,3.22,21.51,4.29,,100.0,High
1052,Male,Semi-Private,Average,6.01,74.34,83.59,6.7,,6.0,3.32,4.0,1.0,2.13,3.14,51.11,3.14,1.0,89.69,High
41,Male,Government,Average,3.11,79.36,51.74,,6.0,3.0,3.2,2.0,0.0,5.2,0.6,23.88,5.88,0.0,62.01,Medium
1018,Female,Private,Average,1.42,69.41,78.89,10.0,3.0,2.0,2.4,4.0,0.0,0.06,3.46,,2.55,0.0,68.16,Medium
231,Male,Government,,8.27,85.5,59.55,5.29,10.0,5.0,4.56,4.0,0.0,7.21,0.46,40.2,4.07,0.0,77.95,High
1514,Male,Private,Quiet,3.88,67.55,59.19,6.3,20.0,3.0,5.94,4.0,1.0,3.2,6.35,0.0,3.19,1.0,79.55,High
1797,Male,Semi-Private,Noisy,2.34,93.58,78.1,5.52,11.0,2.0,7.54,2.0,1.0,8.66,3.38,23.5,3.39,0.0,77.24,High
379,Male,Government,Quiet,3.09,81.33,51.05,8.11,11.0,3.0,4.15,3.0,1.0,6.41,4.3,3.75,3.98,0.0,66.78,Medium
289,Female,Government,Average,1.11,70.63,54.2,9.22,15.0,0.0,9.37,0.0,0.0,8.43,2.47,70.57,1.64,0.0,55.28,Medium
419,Other,Government,Average,8.94,98.8,61.2,5.54,18.0,4.0,1.19,0.0,0.0,4.1,2.71,14.23,3.43,0.0,71.37,Medium
1699,Female,Private,Average,4.53,95.77,77.74,5.61,2.0,10.0,8.41,5.0,1.0,4.31,4.6,43.51,1.66,0.0,86.66,High
392,Female,Government,Average,4.14,91.18,77.61,6.59,13.0,4.0,7.3,3.0,1.0,2.08,2.73,0.0,4.76,0.0,98.4,High
593,Female,Private,Quiet,6.32,82.81,89.28,6.79,4.0,1.0,7.85,4.0,0.0,0.24,3.11,26.86,2.14,0.0,82.79,High
1523,Female,Private,Average,4.76,88.73,70.01,9.97,20.0,2.0,1.49,4.0,0.0,,4.43,31.31,2.04,,82.02,High
1163,Female,Private,Average,6.39,85.93,83.23,5.57,8.0,3.0,1.78,5.0,0.0,5.81,3.74,15.23,,0.0,78.23,High
1087,,Government,Quiet,4.65,91.64,70.92,5.55,13.0,8.0,7.32,2.0,0.0,5.35,3.55,24.03,3.33,0.0,85.36,High
1496,Female,Private,Average,2.63,65.08,90.35,8.04,6.0,0.0,5.2,4.0,,5.08,4.0,41.29,3.18,1.0,68.47,Medium
648,Female,Semi-Private,Noisy,0.46,91.59,62.03,6.64,12.0,2.0,9.27,2.0,1.0,7.68,4.95,48.52,1.36,0.0,80.56,High
1153,Male,Semi-Private,Noisy,1.95,81.28,61.38,8.15,,10.0,2.44,5.0,0.0,0.47,2.97,30.09,8.41,1.0,64.31,Medium
1368,Female,Government,Average,7.32,96.11,81.61,5.94,4.0,4.0,1.0,2.0,1.0,9.0,1.7,27.33,8.59,1.0,69.29,Medium
521,Male,Private,Quiet,7.04,93.94,68.08,7.23,15.0,9.0,7.1,3.0,0.0,3.43,3.68,41.28,0.0,0.0,93.09,High
1863,Female,Semi-Private,Quiet,9.38,100.0,62.2,6.31,5.0,7.0,9.02,0.0,0.0,9.8,1.48,13.3,6.19,1.0,70.38,Medium
65,Male,Private,Average,3.04,88.62,,5.57,5.0,10.0,2.69,4.0,1.0,2.59,1.72,12.9,1.24,1.0,96.06,High
1837,Male,Semi-Private,Noisy,3.63,78.55,65.52,4.83,10.0,6.0,9.06,2.0,1.0,,0.53,33.0,4.86,0.0,94.85,High
15,Female,Semi-Private,Noisy,2.75,,79.65,6.43,6.0,0.0,0.4,0.0,0.0,9.84,1.0,23.57,5.65,0.0,55.52,Medium
1181,Female,Private,Average,0.92,86.56,63.5,6.95,5.0,8.0,9.48,4.0,1.0,3.47,6.01,13.1,7.87,1.0,85.41,High
1065,Male,Government,Quiet,1.87,88.11,72.96,6.4,5.0,7.0,2.6,1.0,0.0,3.76,4.64,42.62,4.97,0.0,65.95,Medium
493,Female,Government,Noisy,5.66,80.35,84.08,6.99,4.0,10.0,3.82,0.0,1.0,4.62,4.66,68.76,2.63,0.0,75.17,High
380,Female,Government,,,61.63,58.27,6.9,16.0,0.0,8.95,1.0,1.0,3.57,4.65,25.35,0.0,0.0,66.44,Medium
188,Female,Government,Average,9.54,87.73,58.08,5.79,14.0,1.0,7.07,2.0,0.0,4.76,3.17,23.49,2.93,1.0,74.62,Medium
764,Female,Private,Noisy,1.85,80.85,57.15,7.39,17.0,3.0,3.5,5.0,1.0,8.39,1.51,22.24,0.69,1.0,67.95,Medium
217,Male,Government,Quiet,1.2,84.58,55.2,7.25,6.0,9.0,0.84,1.0,1.0,5.66,4.72,21.41,0.88,1.0,70.48,Medium
792,Male,Government,Quiet,2.28,73.93,52.92,7.46,14.0,4.0,5.66,2.0,1.0,9.25,2.24,,5.25,1.0,65.86,Medium
1077,Female,Semi-Private,Quiet,3.27,92.68,74.28,7.57,8.0,6.0,0.62,4.0,1.0,2.29,2.23,24.04,0.38,0.0,72.92,Medium
879,Female,Government,Average,3.69,75.84,68.79,6.45,0.0,8.0,4.04,3.0,1.0,6.95,2.89,35.34,6.72,1.0,68.96,Medium
338,Male,Private,Average,0.91,79.85,52.94,6.42,6.0,5.0,1.57,0.0,0.0,1.13,0.95,31.01,1.18,0.0,56.82,Medium
1773,Female,Private,Quiet,5.76,90.41,65.81,7.43,7.0,1.0,8.45,0.0,1.0,8.69,2.17,23.49,0.0,1.0,66.11,Medium
720,Male,Private,Average,5.29,61.02,62.46,4.59,14.0,3.0,6.93,1.0,1.0,4.87,5.85,24.53,1.06,,61.72,Medium
1749,Male,Private,Quiet,2.29,97.73,67.03,5.19,16.0,4.0,7.96,3.0,1.0,0.67,2.23,37.54,6.47,1.0,98.75,High
296,Male,Semi-Private,Average,1.49,76.69,100.0,7.6,10.0,6.0,3.4,4.0,1.0,3.58,3.71,,3.91,1.0,90.28,High
1726,Female,Government,Quiet,1.29,84.86,63.75,8.87,1.0,0.0,0.01,1.0,0.0,2.08,4.67,44.82,2.74,0.0,57.65,Medium
1017,Male,Private,Quiet,1.57,92.85,76.57,7.94,15.0,,9.97,4.0,0.0,9.76,3.8,42.75,5.79,0.0,90.38,High
1276,Other,Private,Quiet,5.36,100.0,61.42,7.05,10.0,3.0,9.78,2.0,1.0,1.79,4.12,48.85,4.21,1.0,90.26,High
1751,Male,Private,Average,1.91,78.66,72.01,6.87,2.0,6.0,,3.0,0.0,9.19,5.95,45.27,8.83,0.0,60.3,Medium
1486,Male,Government,Average,2.21,77.16,66.0,4.0,7.0,,5.23,2.0,1.0,3.42,1.66,0.0,4.81,1.0,83.62,High
456,Male,Private,Average,3.47,74.31,59.6,8.4,9.0,1.0,0.95,5.0,0.0,6.56,1.36,62.59,4.33,0.0,58.66,Medium
1997,Male,Semi-Private,Average,1.23,83.07,82.17,6.68,15.0,4.0,2.03,2.0,1.0,6.06,5.82,0.0,4.07,0.0,71.77,Medium
816,Female,Semi-Private,Average,5.81,92.42,77.48,8.21,15.0,8.0,4.28,2.0,1.0,3.61,4.35,46.98,2.96,1.0,94.96,High
1887,Male,Semi-Private,Quiet,3.96,82.7,57.92,5.19,20.0,4.0,9.1,4.0,0.0,0.52,1.49,18.1,9.65,1.0,100.0,High
270,Male,Semi-Private,Noisy,,79.74,59.59,6.52,19.0,8.0,9.53,0.0,0.0,1.64,5.92,40.72,3.5,1.0,71.81,Medium
996,Male,Government,Noisy,1.59,50.51,90.37,5.82,17.0,1.0,1.65,1.0,1.0,3.19,3.08,47.08,5.59,0.0,64.88,Medium
202,Female,Government,,4.73,90.46,80.97,6.89,16.0,1.0,1.16,5.0,1.0,9.87,3.77,42.32,2.43,0.0,77.19,High
162,Female,Private,Average,7.86,91.86,80.82,8.88,11.0,8.0,8.89,0.0,0.0,1.25,4.86,39.77,4.43,0.0,98.17,High
1580,Female,Government,Quiet,1.21,87.63,67.74,6.81,15.0,6.0,1.19,5.0,1.0,3.64,3.11,26.11,5.25,0.0,82.47,High
730,Male,Government,Noisy,2.29,75.44,91.2,6.24,3.0,7.0,3.8,1.0,1.0,0.2,2.89,38.48,2.84,0.0,84.25,High
402,Other,Private,Quiet,0.74,62.14,70.96,7.24,8.0,4.0,6.97,0.0,1.0,6.48,3.16,34.56,0.35,1.0,59.0,Medium
703,Male,,Quiet,6.57,100.0,63.03,7.31,3.0,3.0,0.56,3.0,1.0,0.13,4.46,17.02,4.25,1.0,76.24,High
1501,Male,Government,Quiet,1.23,73.37,63.24,7.26,14.0,3.0,6.62,4.0,1.0,3.93,4.49,7.82,5.7,1.0,93.74,High
1846,Female,Government,Quiet,2.02,95.33,78.68,5.03,4.0,1.0,4.39,1.0,1.0,9.43,,7.27,2.74,0.0,61.89,Medium
1796,Female,Private,Noisy,7.28,88.09,67.88,10.0,19.0,7.0,2.06,,0.0,0.07,2.34,19.16,9.09,1.0,99.64,High
1130,Male,Government,Quiet,8.4,56.59,49.23,8.41,15.0,1.0,9.15,2.0,1.0,9.02,3.64,42.21,1.23,0.0,61.55,Medium
566,Male,Private,Quiet,0.48,92.42,60.14,6.81,11.0,3.0,5.16,0.0,1.0,6.89,3.14,29.58,6.21,1.0,59.91,Medium
1414,Male,Government,Average,10.08,81.36,51.3,5.59,19.0,10.0,0.64,2.0,1.0,5.09,3.6,39.59,8.83,0.0,79.06,High
1022,Female,Government,Average,2.55,83.78,94.41,6.64,18.0,0.0,9.67,4.0,0.0,6.78,2.63,41.28,5.27,1.0,85.41,High
1026,Male,Semi-Private,Noisy,7.74,81.79,40.91,6.49,15.0,3.0,,5.0,1.0,1.94,4.83,45.05,5.27,0.0,78.12,High
1412,Female,Semi-Private,Quiet,2.51,66.04,61.64,5.42,18.0,2.0,3.31,4.0,1.0,5.86,1.66,19.92,2.22,1.0,72.96,Medium
1896,Female,Government,Average,3.92,70.51,44.03,7.83,1.0,9.0,6.24,4.0,0.0,7.41,0.42,32.82,4.2,1.0,63.57,Medium
1586,Female,Private,Quiet,3.52,77.31,57.82,9.14,19.0,4.0,4.87,5.0,1.0,6.38,3.35,27.2,0.0,0.0,69.58,Medium
1105,Male,Government,Quiet,5.74,75.53,62.73,5.88,2.0,10.0,0.27,1.0,1.0,4.71,3.15,8.25,2.34,1.0,68.49,Medium
206,Male,Private,Quiet,1.31,89.2,64.43,6.67,10.0,6.0,2.16,5.0,,7.82,4.81,92.01,4.93,0.0,69.45,Medium
35,Male,Private,Average,1.34,84.18,,7.36,14.0,7.0,1.54,1.0,0.0,1.9,5.51,27.18,0.63,,78.63,High
